Model:	LI-7810
SN:	TG10-01077
Software Version:	2.0.25
Timestamp:	2021-09-22 09:21:42
Timezone:	Europe/Amsterdam
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag	date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1632296174	133881092	3500	256	2021-09-22	09:36:14	nan	nan	nan	103.327	33.4813	103.595	30.6718	0	0	34.1547	-16000	0	14.9853	113
DATA	1632296175	133881092	3504	256	2021-09-22	09:36:15	nan	nan	nan	103.327	33.4978	103.594	30.6727	0	0	34.1708	-16000	0	14.9845	130
DATA	1632296176	133881092	3508	256	2021-09-22	09:36:16	nan	nan	nan	103.327	33.5147	103.594	30.674	0	0	34.187	-16000	0	14.9842	 21
DATA	1632296177	133881092	3512	256	2021-09-22	09:36:17	nan	nan	nan	103.328	33.5312	103.595	30.6748	0	0	34.203	-16000	0	14.9826	 61
DATA	1632296178	133553981	3516	256	2021-09-22	09:36:18	nan	nan	nan	103.326	33.547	103.595	30.6759	0	0	34.2184	-16000	0	14.9806	 83
DATA	1632296179	133553981	3520	256	2021-09-22	09:36:19	nan	nan	nan	103.326	33.5629	103.595	30.6768	0	0	34.2342	-16000	0	14.9794	136
DATA	1632296180	133553981	3524	256	2021-09-22	09:36:20	nan	nan	nan	103.326	33.5795	103.595	30.6779	0	0	34.2504	-16000	0	14.9814	123
DATA	1632296181	133553981	3528	256	2021-09-22	09:36:21	nan	nan	nan	103.325	33.596	103.595	30.6787	0	0	34.2666	-16000	0	14.9857	 89
DATA	1632296182	133553981	3532	256	2021-09-22	09:36:22	nan	nan	nan	103.325	33.613	103.595	30.6798	0	0	34.2834	-16000	0	14.9794	 75
DATA	1632296183	133553981	3536	256	2021-09-22	09:36:23	nan	nan	nan	103.326	33.63	103.594	30.6809	0	0	34.2997	-16000	0	14.9767	 35
DATA	1632296184	133553981	3540	256	2021-09-22	09:36:24	nan	nan	nan	103.325	33.6465	103.595	30.682	0	0	34.3159	-16000	0	14.9755	 73
DATA	1632296185	133553981	3544	256	2021-09-22	09:36:25	nan	nan	nan	103.325	33.6632	103.594	30.6829	0	0	34.3322	-16000	0	14.9743	120
DATA	1632296186	133241891	3548	256	2021-09-22	09:36:26	nan	nan	nan	103.325	33.6797	103.595	30.684	0	0	34.3481	-16000	0	14.9728	 87
DATA	1632296187	133241891	3552	256	2021-09-22	09:36:27	nan	nan	nan	103.324	33.6955	103.594	30.6851	0	0	34.3637	-16000	0	14.9724	127
DATA	1632296188	133241891	3556	256	2021-09-22	09:36:28	nan	nan	nan	103.324	33.7114	103.594	30.6859	0	0	34.3793	-16000	0	14.9716	133
DATA	1632296189	133241891	3560	256	2021-09-22	09:36:29	nan	nan	nan	103.324	33.7279	103.594	30.687	0	0	34.3956	-16000	0	14.9728	 91
DATA	1632296190	133241891	3564	256	2021-09-22	09:36:30	nan	nan	nan	103.324	33.7444	103.594	30.6881	0	0	34.4114	-16000	0	14.972	 54
DATA	1632296191	133241891	3568	256	2021-09-22	09:36:31	nan	nan	nan	103.324	33.761	103.595	30.689	0	0	34.4276	-16000	0	14.9724	 21
DATA	1632296192	133241891	3572	256	2021-09-22	09:36:32	nan	nan	nan	103.323	33.7779	103.594	30.6901	0	0	34.4441	-16000	0	14.97	 13
DATA	1632296193	132906913	3576	256	2021-09-22	09:36:33	nan	nan	nan	103.323	33.7953	103.594	30.6909	0	0	34.4607	-16000	0	14.9661	129
DATA	1632296194	132906913	3580	256	2021-09-22	09:36:34	nan	nan	nan	103.323	33.8117	103.594	30.6918	0	0	34.4771	-16000	0	14.9641	119
DATA	1632296195	132906913	3584	256	2021-09-22	09:36:35	nan	nan	nan	103.323	33.8277	103.593	30.692	0	0	34.4923	-16000	0	14.9622	 74
DATA	1632296196	132906913	3588	256	2021-09-22	09:36:36	nan	nan	nan	103.321	33.8435	103.593	30.6931	0	0	34.508	-16000	0	14.9669	 82
DATA	1632296197	132906913	3592	256	2021-09-22	09:36:37	nan	nan	nan	103.322	33.8602	103.592	30.6942	0	0	34.5241	-16000	0	14.9685	122
DATA	1632296198	132906913	3596	256	2021-09-22	09:36:38	nan	nan	nan	103.322	33.8765	103.593	30.6951	0	0	34.5401	-16000	0	14.9689	141
DATA	1632296199	132906913	3600	256	2021-09-22	09:36:39	nan	nan	nan	103.322	33.8929	103.594	30.6959	0	0	34.5563	-16000	0	14.9681	141
DATA	1632296200	132906913	3604	256	2021-09-22	09:36:40	nan	nan	nan	103.322	33.9097	103.594	30.697	0	0	34.5725	-16000	0	14.9681	 62
DATA	1632296201	132600069	3608	256	2021-09-22	09:36:41	nan	nan	nan	103.32	33.926	103.594	30.6981	0	0	34.5885	-16000	0	14.9728	 14
DATA	1632296202	132600069	3612	256	2021-09-22	09:36:42	nan	nan	nan	103.32	33.9427	103.593	30.6992	0	0	34.6048	-16000	0	14.9743	 54
DATA	1632296203	132600069	3616	256	2021-09-22	09:36:43	nan	nan	nan	103.32	33.9598	103.593	30.7003	0	0	34.6216	-16000	0	14.9704	 47
DATA	1632296204	132600069	3620	256	2021-09-22	09:36:44	nan	nan	nan	103.32	33.9755	103.593	30.7012	0	0	34.637	-16000	0	14.9673	253
DATA	1632296205	132600069	3624	256	2021-09-22	09:36:45	nan	nan	nan	103.321	33.9915	103.593	30.702	0	0	34.6523	-16000	0	14.9622	 43
DATA	1632296206	132600069	3628	256	2021-09-22	09:36:46	nan	nan	nan	103.321	34.008	103.595	30.7031	0	0	34.6687	-16000	0	14.9594	 57
DATA	1632296207	132600069	3632	256	2021-09-22	09:36:47	nan	nan	nan	103.32	34.0245	103.594	30.704	0	0	34.6847	-16000	0	14.9728	  4
DATA	1632296208	132263898	3636	256	2021-09-22	09:36:48	nan	nan	nan	103.319	34.041	103.593	30.7053	0	0	34.7005	-16000	0	14.9787	 70
DATA	1632296209	132263898	3640	256	2021-09-22	09:36:49	nan	nan	nan	103.32	34.0575	103.593	30.7062	0	0	34.7167	-16000	0	14.9763	 74
DATA	1632296210	132263898	3644	256	2021-09-22	09:36:50	nan	nan	nan	103.318	34.0738	103.593	30.7073	0	0	34.733	-16000	0	14.9751	 61
DATA	1632296211	132263898	3648	256	2021-09-22	09:36:51	nan	nan	nan	103.319	34.0905	103.593	30.7083	0	0	34.749	-16000	0	14.974	 22
DATA	1632296212	132263898	3652	256	2021-09-22	09:36:52	nan	nan	nan	103.318	34.1063	103.592	30.7092	0	0	34.7642	-16000	0	14.9716	111
DATA	1632296213	132263898	3656	256	2021-09-22	09:36:53	nan	nan	nan	103.318	34.1227	103.593	30.7103	0	0	34.7802	-16000	0	14.9712	107
DATA	1632296214	132263898	3660	256	2021-09-22	09:36:54	nan	nan	nan	103.318	34.1391	103.593	30.7112	0	0	34.7965	-16000	0	14.9685	125
DATA	1632296215	132263898	3664	256	2021-09-22	09:36:55	nan	nan	nan	103.318	34.1556	103.593	30.7125	0	0	34.8129	-16000	0	14.9732	124
DATA	1632296216	131956100	3668	256	2021-09-22	09:36:56	nan	nan	nan	103.317	34.172	103.592	30.7134	0	0	34.8287	-16000	0	14.9775	 69
DATA	1632296217	131956100	3672	256	2021-09-22	09:36:57	nan	nan	nan	103.318	34.1886	103.592	30.7142	0	0	34.8447	-16000	0	14.9771	121
DATA	1632296218	131956100	3676	256	2021-09-22	09:36:58	nan	nan	nan	103.317	34.205	103.593	30.7153	0	0	34.8611	-16000	0	14.9743	 57
DATA	1632296219	131956100	3680	256	2021-09-22	09:36:59	nan	nan	nan	103.317	34.2215	103.592	30.7164	0	0	34.8769	-16000	0	14.9669	127
DATA	1632296220	131956100	3684	256	2021-09-22	09:37:00	nan	nan	nan	103.316	34.2378	103.593	30.7175	0	0	34.8932	-16000	0	14.9657	111
DATA	1632296221	131956100	3688	256	2021-09-22	09:37:01	nan	nan	nan	103.316	34.253	103.593	30.7184	0	0	34.9075	-16000	0	14.9755	 57
DATA	1632296222	131956100	3692	256	2021-09-22	09:37:02	nan	nan	nan	103.316	34.2695	103.593	30.7192	0	0	34.9236	-16000	0	14.9743	109
DATA	1632296223	131620883	3696	256	2021-09-22	09:37:03	nan	nan	nan	103.315	34.2863	103.592	30.7203	0	0	34.9401	-16000	0	14.9594	107
DATA	1632296224	131620883	3700	256	2021-09-22	09:37:04	nan	nan	nan	103.316	34.3028	103.591	30.7214	0	0	34.9568	-16000	0	14.9563	101
DATA	1632296225	131620883	3704	256	2021-09-22	09:37:05	nan	nan	nan	103.315	34.3196	103.591	30.7225	0	0	34.9724	-16000	0	14.9583	110
DATA	1632296226	131620883	3708	256	2021-09-22	09:37:06	nan	nan	nan	103.314	34.3359	103.592	30.7236	0	0	34.9886	-16000	0	14.9575	129
DATA	1632296227	131620883	3712	256	2021-09-22	09:37:07	nan	nan	nan	103.313	34.3523	103.591	30.7247	0	0	35.0046	-16000	0	14.9712	 92
DATA	1632296228	131620883	3716	256	2021-09-22	09:37:08	nan	nan	nan	103.314	34.3686	103.592	30.7255	0	0	35.0206	-16000	0	14.9751	110
DATA	1632296229	131620883	3720	256	2021-09-22	09:37:09	nan	nan	nan	103.314	34.3843	103.592	30.7266	0	0	35.0361	-16000	0	14.974	 56
DATA	1632296230	131620883	3724	256	2021-09-22	09:37:10	nan	nan	nan	103.315	34.4003	103.591	30.7275	0	0	35.0512	-16000	0	14.9787	 90
DATA	1632296231	131313085	3728	256	2021-09-22	09:37:11	nan	nan	nan	103.314	34.4166	103.592	30.7286	0	0	35.0675	-16000	0	14.9794	109
DATA	1632296232	131313085	3732	256	2021-09-22	09:37:12	nan	nan	nan	103.313	34.4328	103.592	30.7297	0	0	35.0834	-16000	0	14.9751	 97
DATA	1632296233	131313085	3736	256	2021-09-22	09:37:13	nan	nan	nan	103.313	34.4499	103.591	30.7308	0	0	35.0995	-16000	0	14.9728	116
DATA	1632296234	131313085	3740	256	2021-09-22	09:37:14	nan	nan	nan	103.314	34.4666	103.591	30.7316	0	0	35.1163	-16000	0	14.9677	100
DATA	1632296235	131313085	3744	256	2021-09-22	09:37:15	nan	nan	nan	103.313	34.4831	103.591	30.7327	0	0	35.1325	-16000	0	14.959	 47
DATA	1632296236	131313085	3748	256	2021-09-22	09:37:16	nan	nan	nan	103.313	34.4994	103.592	30.7336	0	0	35.1485	-16000	0	14.9539	122
DATA	1632296237	131313085	3752	256	2021-09-22	09:37:17	nan	nan	nan	103.312	34.5156	103.591	30.7347	0	0	35.1647	-16000	0	14.943	 52
DATA	1632296238	130980014	3756	256	2021-09-22	09:37:18	nan	nan	nan	103.311	34.5306	103.591	30.7358	0	0	35.1792	-16000	0	14.9481	112
DATA	1632296239	130980014	3760	256	2021-09-22	09:37:19	nan	nan	nan	103.312	34.5471	103.591	30.7366	0	0	35.1952	-16000	0	14.9536	111
DATA	1632296240	130980014	3764	256	2021-09-22	09:37:20	nan	nan	nan	103.312	34.5636	103.591	30.7375	0	0	35.2111	-16000	0	14.9571	 89
DATA	1632296241	130980014	3768	256	2021-09-22	09:37:21	nan	nan	nan	103.312	34.5799	103.591	30.7386	0	0	35.2271	-16000	0	14.9555	116
DATA	1632296242	130980014	3772	256	2021-09-22	09:37:22	nan	nan	nan	103.311	34.5962	103.591	30.7397	0	0	35.2433	-16000	0	14.9567	109
DATA	1632296243	130980014	3776	256	2021-09-22	09:37:23	nan	nan	nan	103.31	34.6129	103.59	30.7405	0	0	35.2591	-16000	0	14.9551	  1
DATA	1632296244	130980014	3780	256	2021-09-22	09:37:24	nan	nan	nan	103.31	34.6295	103.59	30.7418	0	0	35.2754	-16000	0	14.9547	 12
DATA	1632296245	130980014	3784	256	2021-09-22	09:37:25	nan	nan	nan	103.311	34.646	103.589	30.7427	0	0	35.2919	-16000	0	14.9532	 66
DATA	1632296246	130666017	3788	256	2021-09-22	09:37:26	nan	nan	nan	103.311	34.6617	103.59	30.7438	0	0	35.3071	-16000	0	14.9512	 62
DATA	1632296247	130666017	3792	256	2021-09-22	09:37:27	nan	nan	nan	103.31	34.6774	103.59	30.7447	0	0	35.3222	-16000	0	14.9524	 15
DATA	1632296248	130666017	3796	256	2021-09-22	09:37:28	nan	nan	nan	103.311	34.6937	103.592	30.7458	0	0	35.3383	-16000	0	14.9547	136
DATA	1632296249	130666017	3800	256	2021-09-22	09:37:29	nan	nan	nan	103.309	34.71	103.591	30.7468	0	0	35.3542	-16000	0	14.952	214
